Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Stock_Name,Adjusted_Date,open_next_day,open_close_diff,close_next_open_diff,open_next_open_diff,Label
2024-10-18 00:00:00+05:30,1663.0999755859375,1691.0,1654.0999755859375,1681.8499755859375,12404862,0.0,0.0,HDFCBANK.NS,2024-10-18,1715.0,18.75,33.1500244140625,51.9000244140625,1
2024-10-21 00:00:00+05:30,1715.0,1748.1500244140625,1711.050048828125,1728.699951171875,23274177,0.0,0.0,HDFCBANK.NS,2024-10-21,1730.050048828125,13.699951171875,1.35009765625,15.050048828125,1
2024-10-22 00:00:00+05:30,1730.050048828125,1740.0,1710.699951171875,1714.550048828125,19437640,0.0,0.0,HDFCBANK.NS,2024-10-22,1705.050048828125,-15.5,-9.5,-25.0,-1
2024-10-23 00:00:00+05:30,1705.050048828125,1746.5,1705.050048828125,1735.800048828125,19018045,0.0,0.0,HDFCBANK.NS,2024-10-23,1738.0999755859375,30.75,2.2999267578125,33.0499267578125,1
2024-10-24 00:00:00+05:30,1738.0999755859375,1768.6500244140625,1738.0999755859375,1749.6500244140625,15416129,0.0,0.0,HDFCBANK.NS,2024-10-24,1755.0,11.550048828125,5.3499755859375,16.9000244140625,1
2024-10-25 00:00:00+05:30,1755.0,1757.8499755859375,1728.699951171875,1743.4000244140625,13065239,0.0,0.0,HDFCBANK.NS,2024-10-25,1742.0,-11.5999755859375,-1.4000244140625,-13.0,-1
2024-10-28 00:00:00+05:30,1742.0,1751.0,1728.9000244140625,1734.199951171875,11006071,0.0,0.0,HDFCBANK.NS,2024-10-28,1726.1500244140625,-7.800048828125,-8.0499267578125,-15.8499755859375,-1
2024-10-29 00:00:00+05:30,1726.1500244140625,1764.0,1725.0999755859375,1751.8499755859375,17897463,0.0,0.0,HDFCBANK.NS,2024-10-29,1742.0,25.699951171875,-9.8499755859375,15.8499755859375,-1
2024-10-30 00:00:00+05:30,1742.0,1754.75,1724.199951171875,1734.5999755859375,16357862,0.0,0.0,HDFCBANK.NS,2024-10-30,1728.0,-7.4000244140625,-6.5999755859375,-14.0,-1
2024-10-31 00:00:00+05:30,1728.0,1738.9000244140625,1719.4000244140625,1735.699951171875,11447956,0.0,0.0,HDFCBANK.NS,2024-10-31,1733.0,7.699951171875,-2.699951171875,5.0,-1
2024-11-01 00:00:00+05:30,1733.0,1744.0999755859375,1726.0999755859375,1737.300048828125,879846,0.0,0.0,HDFCBANK.NS,2024-11-01,1745.0,4.300048828125,7.699951171875,12.0,1
2024-11-04 00:00:00+05:30,1745.0,1745.0,1710.9000244140625,1714.0999755859375,14044624,0.0,0.0,HDFCBANK.NS,2024-11-04,1703.0,-30.9000244140625,-11.0999755859375,-42.0,-1
2024-11-05 00:00:00+05:30,1703.0,1762.699951171875,1697.9000244140625,1757.8499755859375,22116203,0.0,0.0,HDFCBANK.NS,2024-11-05,1771.5,54.8499755859375,13.6500244140625,68.5,1
2024-11-06 00:00:00+05:30,1771.5,1771.5,1745.3499755859375,1755.25,13893955,0.0,0.0,HDFCBANK.NS,2024-11-06,1744.300048828125,-16.25,-10.949951171875,-27.199951171875,-1
2024-11-07 00:00:00+05:30,1744.300048828125,1760.949951171875,1738.0,1746.550048828125,9447728,0.0,0.0,HDFCBANK.NS,2024-11-07,1752.0,2.25,5.449951171875,7.699951171875,1
2024-11-08 00:00:00+05:30,1752.0,1761.800048828125,1745.8499755859375,1754.449951171875,9951493,0.0,0.0,HDFCBANK.NS,2024-11-08,1754.550048828125,2.449951171875,0.10009765625,2.550048828125,1
2024-11-11 00:00:00+05:30,1754.550048828125,1782.800048828125,1751.199951171875,1766.300048828125,12282681,0.0,0.0,HDFCBANK.NS,2024-11-11,1772.0,11.75,5.699951171875,17.449951171875,1
2024-11-12 00:00:00+05:30,1772.0,1775.0,1708.6500244140625,1718.199951171875,15697703,0.0,0.0,HDFCBANK.NS,2024-11-12,1716.75,-53.800048828125,-1.449951171875,-55.25,-1
2024-11-13 00:00:00+05:30,1716.75,1729.4000244140625,1673.0,1681.3499755859375,17864250,0.0,0.0,HDFCBANK.NS,2024-11-13,1673.0999755859375,-35.4000244140625,-8.25,-43.6500244140625,-1
2024-11-14 00:00:00+05:30,1673.0999755859375,1704.8499755859375,1672.0999755859375,1692.75,13573235,0.0,0.0,HDFCBANK.NS,2024-11-14,1700.0,19.6500244140625,7.25,26.9000244140625,1
2024-11-18 00:00:00+05:30,1700.0,1718.9000244140625,1695.0,1705.0999755859375,13540984,0.0,0.0,HDFCBANK.NS,2024-11-18,1714.0,5.0999755859375,8.9000244140625,14.0,1
2024-11-19 00:00:00+05:30,1714.0,1753.75,1702.699951171875,1742.25,25490636,0.0,0.0,HDFCBANK.NS,2024-11-19,1749.4000244140625,28.25,7.1500244140625,35.4000244140625,1
2024-11-21 00:00:00+05:30,1749.4000244140625,1759.0,1734.199951171875,1741.199951171875,17858256,0.0,0.0,HDFCBANK.NS,2024-11-21,1743.550048828125,-8.2000732421875,2.35009765625,-5.8499755859375,1
2024-11-22 00:00:00+05:30,1743.550048828125,1754.300048828125,1729.550048828125,1745.5999755859375,12386806,0.0,0.0,HDFCBANK.NS,2024-11-22,1785.050048828125,2.0499267578125,39.4500732421875,41.5,1
2024-11-25 00:00:00+05:30,1785.050048828125,1803.550048828125,1764.9000244140625,1785.5999755859375,213868637,0.0,0.0,HDFCBANK.NS,2024-11-25,1810.0,0.5499267578125,24.4000244140625,24.949951171875,1
2024-11-26 00:00:00+05:30,1810.0,1810.0,1769.800048828125,1785.550048828125,15467783,0.0,0.0,HDFCBANK.NS,2024-11-26,1789.9000244140625,-24.449951171875,4.3499755859375,-20.0999755859375,1
2024-11-27 00:00:00+05:30,1789.9000244140625,1817.3499755859373,1785.1500244140625,1812.300048828125,16357488,0.0,0.0,HDFCBANK.NS,2024-11-27,1819.0,22.4000244140625,6.699951171875,29.0999755859375,1
2024-11-28 00:00:00+05:30,1819.0,1836.0999755859373,1788.0,1793.1500244140625,17861196,0.0,0.0,HDFCBANK.NS,2024-11-28,1801.300048828125,-25.8499755859375,8.1500244140625,-17.699951171875,1
2024-11-29 00:00:00+05:30,1801.300048828125,1804.5999755859373,1782.9000244140625,1796.050048828125,13834768,0.0,0.0,HDFCBANK.NS,2024-11-29,1803.5,-5.25,7.449951171875,2.199951171875,1
2024-12-02 00:00:00+05:30,1803.5,1808.1500244140625,1775.0,1804.699951171875,7555438,0.0,0.0,HDFCBANK.NS,2024-12-02,1822.699951171875,1.199951171875,18.0,19.199951171875,1
2024-12-03 00:00:00+05:30,1822.699951171875,1837.4000244140625,1816.0999755859373,1826.300048828125,21705121,0.0,0.0,HDFCBANK.NS,2024-12-03,1838.0,3.60009765625,11.699951171875,15.300048828125,1
2024-12-04 00:00:00+05:30,1838.0,1865.0,1831.1500244140625,1860.0999755859373,22334542,0.0,0.0,HDFCBANK.NS,2024-12-04,1860.0,22.099975585937273,-0.09997558593727263,22.0,1
2024-12-05 00:00:00+05:30,1860.0,1879.949951171875,1835.199951171875,1865.75,19841357,0.0,0.0,HDFCBANK.NS,2024-12-05,1857.0,5.75,-8.75,-3.0,-1
2024-12-06 00:00:00+05:30,1857.0,1864.199951171875,1844.0,1855.8499755859373,8891578,0.0,0.0,HDFCBANK.NS,2024-12-06,1853.6500244140625,-1.1500244140627274,-2.1999511718747726,-3.3499755859375,-1
2024-12-09 00:00:00+05:30,1853.6500244140625,1880.0,1849.0,1870.0,13473956,0.0,0.0,HDFCBANK.NS,2024-12-09,1877.699951171875,16.3499755859375,7.699951171875,24.0499267578125,1
2024-12-10 00:00:00+05:30,1877.699951171875,1877.699951171875,1858.550048828125,1868.0999755859373,6662740,0.0,0.0,HDFCBANK.NS,2024-12-10,1861.699951171875,-9.599975585937727,-6.400024414062273,-16.0,-1
2024-12-11 00:00:00+05:30,1861.699951171875,1871.9000244140625,1856.75,1863.0999755859373,7022713,0.0,0.0,HDFCBANK.NS,2024-12-11,1851.0,1.4000244140622726,-12.099975585937273,-10.699951171875,-1
2024-12-12 00:00:00+05:30,1851.0,1868.6500244140625,1848.699951171875,1859.25,8646895,0.0,0.0,HDFCBANK.NS,2024-12-12,1862.5,8.25,3.25,11.5,1
2024-12-13 00:00:00+05:30,1862.5,1875.0,1829.25,1871.75,9504501,0.0,0.0,HDFCBANK.NS,2024-12-13,1865.0999755859373,9.25,-6.650024414062727,2.5999755859372726,-1
2024-12-16 00:00:00+05:30,1865.0999755859373,1869.949951171875,1855.25,1865.199951171875,6553541,0.0,0.0,HDFCBANK.NS,2024-12-16,1856.3499755859373,0.09997558593772737,-8.849975585937727,-8.75,-1
2024-12-17 00:00:00+05:30,1856.3499755859373,1862.3499755859373,1826.5,1833.25,10539766,0.0,0.0,HDFCBANK.NS,2024-12-17,1829.8499755859373,-23.099975585937273,-3.4000244140627274,-26.5,-1
2024-12-18 00:00:00+05:30,1829.8499755859373,1836.0,1807.1500244140625,1810.699951171875,11711156,0.0,0.0,HDFCBANK.NS,2024-12-18,1799.5999755859375,-19.150024414062273,-11.0999755859375,-30.249999999999773,-1
2024-12-19 00:00:00+05:30,1799.5999755859375,1801.0999755859375,1779.0,1793.5,12690385,0.0,0.0,HDFCBANK.NS,2024-12-19,1782.199951171875,-6.0999755859375,-11.300048828125,-17.4000244140625,-1
2024-12-20 00:00:00+05:30,1782.199951171875,1797.550048828125,1767.050048828125,1771.5,12846174,0.0,0.0,HDFCBANK.NS,2024-12-20,1782.0,-10.699951171875,10.5,-0.199951171875,1
2024-12-23 00:00:00+05:30,1782.0,1806.0,1781.300048828125,1801.0,5522296,0.0,0.0,HDFCBANK.NS,2024-12-23,1802.050048828125,19.0,1.050048828125,20.050048828125,1
2024-12-24 00:00:00+05:30,1802.050048828125,1808.699951171875,1789.550048828125,1798.0999755859375,7242917,0.0,0.0,HDFCBANK.NS,2024-12-24,1798.550048828125,-3.9500732421875,0.4500732421875,-3.5,-1
2024-12-26 00:00:00+05:30,1798.550048828125,1812.0,1780.75,1790.75,5240839,0.0,0.0,HDFCBANK.NS,2024-12-26,1794.800048828125,-7.800048828125,4.050048828125,-3.75,1
2024-12-27 00:00:00+05:30,1794.800048828125,1805.949951171875,1789.0999755859375,1798.25,3629665,0.0,0.0,HDFCBANK.NS,2024-12-27,1792.199951171875,3.449951171875,-6.050048828125,-2.60009765625,-1
2024-12-30 00:00:00+05:30,1792.199951171875,1815.0,1771.0,1777.9000244140625,11111109,0.0,0.0,HDFCBANK.NS,2024-12-30,1770.300048828125,-14.2999267578125,-7.5999755859375,-21.89990234375,-1
2024-12-31 00:00:00+05:30,1770.300048828125,1781.800048828125,1765.5999755859375,1772.8499755859375,7058618,0.0,0.0,HDFCBANK.NS,2024-12-31,1773.449951171875,2.5499267578125,0.5999755859375,3.14990234375,1
2025-01-01 00:00:00+05:30,1773.449951171875,1794.0,1761.0999755859375,1782.75,3656903,0.0,0.0,HDFCBANK.NS,2025-01-01,1777.0999755859375,9.300048828125,-5.6500244140625,3.6500244140625,-1
2025-01-02 00:00:00+05:30,1777.0999755859375,1803.449951171875,1773.0,1793.75,9279288,0.0,0.0,HDFCBANK.NS,2025-01-02,1791.0,16.6500244140625,-2.75,13.9000244140625,-1
2025-01-03 00:00:00+05:30,1791.0,1795.25,1746.300048828125,1749.199951171875,12213097,0.0,0.0,HDFCBANK.NS,2025-01-03,1740.0999755859375,-41.800048828125,-9.0999755859375,-50.9000244140625,-1
2025-01-06 00:00:00+05:30,1740.0999755859375,1757.199951171875,1705.800048828125,1710.5,9408174,0.0,0.0,HDFCBANK.NS,2025-01-06,1715.0,-29.5999755859375,4.5,-25.0999755859375,1
2025-01-07 00:00:00+05:30,1715.0,1721.0,1700.0,1713.4000244140625,6763953,0.0,0.0,HDFCBANK.NS,2025-01-07,,-1.5999755859375,0.0,-1.5999755859375,0
2024-10-22 00:00:00+05:30,1934.0,1970.0,1807.0,1819.5999755859373,28619978,0.0,0.0,HYUNDAI.NS,2024-10-22,1815.199951171875,-114.40002441406273,-4.400024414062273,-118.800048828125,-1
2024-10-23 00:00:00+05:30,1815.199951171875,1928.9000244140625,1810.0,1896.8499755859373,7729113,0.0,0.0,HYUNDAI.NS,2024-10-23,1927.949951171875,81.65002441406227,31.099975585937727,112.75,1
2024-10-24 00:00:00+05:30,1927.949951171875,1933.8499755859373,1853.449951171875,1871.199951171875,3271622,0.0,0.0,HYUNDAI.NS,2024-10-24,1871.0,-56.75,-0.199951171875,-56.949951171875,-1
2024-10-25 00:00:00+05:30,1871.0,1884.25,1783.0,1843.75,3219776,0.0,0.0,HYUNDAI.NS,2024-10-25,1843.75,-27.25,0.0,-27.25,-1
2024-10-28 00:00:00+05:30,1843.75,1848.6500244140625,1795.0,1803.3499755859373,1341337,0.0,0.0,HYUNDAI.NS,2024-10-28,1807.949951171875,-40.40002441406273,4.599975585937727,-35.800048828125,1
2024-10-29 00:00:00+05:30,1807.949951171875,1807.949951171875,1752.0,1758.5,2446675,0.0,0.0,HYUNDAI.NS,2024-10-29,1769.949951171875,-49.449951171875,11.449951171875,-38.0,1
2024-10-30 00:00:00+05:30,1769.949951171875,1843.0999755859373,1760.6500244140625,1832.050048828125,1516619,0.0,0.0,HYUNDAI.NS,2024-10-30,1823.0,62.10009765625,-9.050048828125,53.050048828125,-1
2024-10-31 00:00:00+05:30,1823.0,1842.949951171875,1815.1500244140625,1822.550048828125,522279,0.0,0.0,HYUNDAI.NS,2024-10-31,1825.0,-0.449951171875,2.449951171875,2.0,1
2024-11-01 00:00:00+05:30,1825.0,1848.0,1825.0,1832.300048828125,158166,0.0,0.0,HYUNDAI.NS,2024-11-01,1832.25,7.300048828125,-0.050048828125,7.25,1
2024-11-04 00:00:00+05:30,1832.25,1841.0,1796.0999755859375,1814.449951171875,926694,0.0,0.0,HYUNDAI.NS,2024-11-04,1802.3499755859373,-17.800048828125,-12.099975585937727,-29.900024414062727,-1
2024-11-05 00:00:00+05:30,1802.3499755859373,1840.0,1800.0,1828.25,889751,0.0,0.0,HYUNDAI.NS,2024-11-05,1826.0,25.900024414062727,-2.25,23.650024414062727,-1
2024-11-06 00:00:00+05:30,1826.0,1868.4000244140625,1823.0999755859373,1853.5,903413,0.0,0.0,HYUNDAI.NS,2024-11-06,1841.6500244140625,27.5,-11.8499755859375,15.6500244140625,-1
2024-11-07 00:00:00+05:30,1841.6500244140625,1849.9000244140625,1826.0,1833.6500244140625,650585,0.0,0.0,HYUNDAI.NS,2024-11-07,1830.199951171875,-8.0,-3.4500732421875,-11.4500732421875,-1
2024-11-08 00:00:00+05:30,1830.199951171875,1847.5999755859373,1809.5999755859373,1840.1500244140625,577813,0.0,0.0,HYUNDAI.NS,2024-11-08,1830.0,9.9500732421875,-10.1500244140625,-0.199951171875,-1
2024-11-11 00:00:00+05:30,1830.0,1865.0,1820.0,1822.050048828125,445794,0.0,0.0,HYUNDAI.NS,2024-11-11,1826.199951171875,-7.949951171875,4.14990234375,-3.800048828125,1
2024-11-12 00:00:00+05:30,1826.199951171875,1842.25,1772.199951171875,1803.949951171875,1069276,0.0,0.0,HYUNDAI.NS,2024-11-12,1787.0,-22.25,-16.949951171875,-39.199951171875,-1
2024-11-13 00:00:00+05:30,1787.0,1795.0,1714.0,1739.949951171875,1500153,0.0,0.0,HYUNDAI.NS,2024-11-13,1749.949951171875,-47.050048828125,10.0,-37.050048828125,1
2024-11-14 00:00:00+05:30,1749.949951171875,1779.0,1716.0999755859375,1765.75,580587,0.0,0.0,HYUNDAI.NS,2024-11-14,1751.9000244140625,15.800048828125,-13.8499755859375,1.9500732421875,-1
2024-11-18 00:00:00+05:30,1751.9000244140625,1759.0,1688.5,1729.800048828125,1599438,0.0,0.0,HYUNDAI.NS,2024-11-18,1733.0,-22.0999755859375,3.199951171875,-18.9000244140625,1
2024-11-19 00:00:00+05:30,1733.0,1849.0,1729.0,1829.800048828125,1824631,0.0,0.0,HYUNDAI.NS,2024-11-19,1819.949951171875,96.800048828125,-9.85009765625,86.949951171875,-1
2024-11-21 00:00:00+05:30,1819.949951171875,1859.0,1786.050048828125,1825.550048828125,1171989,0.0,0.0,HYUNDAI.NS,2024-11-21,1825.550048828125,5.60009765625,0.0,5.60009765625,1
2024-11-22 00:00:00+05:30,1825.550048828125,1838.0,1811.25,1830.199951171875,436515,0.0,0.0,HYUNDAI.NS,2024-11-22,1835.050048828125,4.64990234375,4.85009765625,9.5,1
2024-11-25 00:00:00+05:30,1835.050048828125,1860.0,1832.050048828125,1853.3499755859373,791187,0.0,0.0,HYUNDAI.NS,2024-11-25,1854.9000244140625,18.299926757812273,1.5500488281252274,19.8499755859375,1
2024-11-26 00:00:00+05:30,1854.9000244140625,1911.0,1853.3499755859373,1880.0,825461,0.0,0.0,HYUNDAI.NS,2024-11-26,1905.300048828125,25.0999755859375,25.300048828125,50.4000244140625,1
2024-11-27 00:00:00+05:30,1905.300048828125,1926.5999755859373,1895.0,1907.449951171875,894423,0.0,0.0,HYUNDAI.NS,2024-11-27,1890.0,2.14990234375,-17.449951171875,-15.300048828125,-1
2024-11-28 00:00:00+05:30,1890.0,1917.800048828125,1874.1500244140625,1902.6500244140625,692877,0.0,0.0,HYUNDAI.NS,2024-11-28,1905.199951171875,12.6500244140625,2.5499267578125,15.199951171875,1
2024-11-29 00:00:00+05:30,1905.199951171875,1939.0,1897.050048828125,1916.550048828125,1301843,0.0,0.0,HYUNDAI.NS,2024-11-29,1875.0,11.35009765625,-41.550048828125,-30.199951171875,-1
2024-12-02 00:00:00+05:30,1875.0,1915.449951171875,1870.25,1880.9000244140625,476433,0.0,0.0,HYUNDAI.NS,2024-12-02,1885.0,5.9000244140625,4.0999755859375,10.0,1
2024-12-03 00:00:00+05:30,1885.0,1889.8499755859373,1825.5,1849.199951171875,961607,0.0,0.0,HYUNDAI.NS,2024-12-03,1840.25,-35.800048828125,-8.949951171875,-44.75,-1
2024-12-04 00:00:00+05:30,1840.25,1877.0,1840.25,1872.199951171875,640379,0.0,0.0,HYUNDAI.NS,2024-12-04,1875.9000244140625,31.949951171875,3.7000732421875,35.6500244140625,1
2024-12-05 00:00:00+05:30,1875.9000244140625,1898.9000244140625,1866.300048828125,1878.050048828125,506260,0.0,0.0,HYUNDAI.NS,2024-12-05,1876.0,2.1500244140625,-2.050048828125,0.0999755859375,-1
2024-12-06 00:00:00+05:30,1876.0,1880.0,1853.5999755859373,1858.5,612872,0.0,0.0,HYUNDAI.NS,2024-12-06,1858.5,-17.5,0.0,-17.5,-1
2024-12-09 00:00:00+05:30,1858.5,1871.0,1824.0,1826.6500244140625,403251,0.0,0.0,HYUNDAI.NS,2024-12-09,1829.949951171875,-31.8499755859375,3.2999267578125,-28.550048828125,1
2024-12-10 00:00:00+05:30,1829.949951171875,1842.949951171875,1820.0,1833.449951171875,367019,0.0,0.0,HYUNDAI.NS,2024-12-10,1840.0,3.5,6.550048828125,10.050048828125,1
2024-12-11 00:00:00+05:30,1840.0,1840.0,1819.0,1823.4000244140625,337783,0.0,0.0,HYUNDAI.NS,2024-12-11,1769.050048828125,-16.5999755859375,-54.3499755859375,-70.949951171875,-1
2024-12-12 00:00:00+05:30,1769.050048828125,1861.0,1768.6500244140625,1798.5999755859375,1048206,0.0,0.0,HYUNDAI.NS,2024-12-12,1800.0,29.5499267578125,1.4000244140625,30.949951171875,1
2024-12-13 00:00:00+05:30,1800.0,1808.699951171875,1760.0,1772.0,569711,0.0,0.0,HYUNDAI.NS,2024-12-13,1772.0,-28.0,0.0,-28.0,-1
2024-12-16 00:00:00+05:30,1772.0,1824.0999755859373,1766.25,1817.4000244140625,545726,0.0,0.0,HYUNDAI.NS,2024-12-16,1817.4000244140625,45.4000244140625,0.0,45.4000244140625,1
2024-12-17 00:00:00+05:30,1817.4000244140625,1831.0,1802.050048828125,1824.25,312411,0.0,0.0,HYUNDAI.NS,2024-12-17,1820.5,6.8499755859375,-3.75,3.0999755859375,-1
2024-12-18 00:00:00+05:30,1820.5,1822.949951171875,1790.0,1795.8499755859375,324766,0.0,0.0,HYUNDAI.NS,2024-12-18,1785.1500244140625,-24.6500244140625,-10.699951171875,-35.3499755859375,-1
2024-12-19 00:00:00+05:30,1785.1500244140625,1792.0,1766.0,1787.449951171875,430008,0.0,0.0,HYUNDAI.NS,2024-12-19,1793.25,2.2999267578125,5.800048828125,8.0999755859375,1
2024-12-20 00:00:00+05:30,1793.25,1807.949951171875,1758.0,1766.199951171875,531540,0.0,0.0,HYUNDAI.NS,2024-12-20,1779.550048828125,-27.050048828125,13.35009765625,-13.699951171875,1
2024-12-23 00:00:00+05:30,1779.550048828125,1786.0,1738.0,1752.5999755859375,335306,0.0,0.0,HYUNDAI.NS,2024-12-23,1762.0999755859375,-26.9500732421875,9.5,-17.4500732421875,1
2024-12-24 00:00:00+05:30,1762.0999755859375,1770.0,1749.3499755859375,1765.199951171875,192311,0.0,0.0,HYUNDAI.NS,2024-12-24,1765.199951171875,3.0999755859375,0.0,3.0999755859375,1
2024-12-26 00:00:00+05:30,1765.199951171875,1786.949951171875,1750.0,1777.800048828125,257169,0.0,0.0,HYUNDAI.NS,2024-12-26,1777.800048828125,12.60009765625,0.0,12.60009765625,1
2024-12-27 00:00:00+05:30,1777.800048828125,1805.300048828125,1776.0,1792.0999755859375,223552,0.0,0.0,HYUNDAI.NS,2024-12-27,1781.4000244140625,14.2999267578125,-10.699951171875,3.5999755859375,-1
2024-12-30 00:00:00+05:30,1781.4000244140625,1804.8499755859373,1776.0,1796.5999755859375,211968,0.0,0.0,HYUNDAI.NS,2024-12-30,1794.949951171875,15.199951171875,-1.6500244140625,13.5499267578125,1
2024-12-31 00:00:00+05:30,1794.949951171875,1820.0,1786.550048828125,1806.0999755859373,231141,0.0,0.0,HYUNDAI.NS,2024-12-31,1800.0,11.150024414062273,-6.099975585937273,5.050048828125,-1
2025-01-01 00:00:00+05:30,1800.0,1805.0,1791.0,1799.4000244140625,130344,0.0,0.0,HYUNDAI.NS,2025-01-01,1791.300048828125,-0.5999755859375,-8.0999755859375,-8.699951171875,-1
2025-01-02 00:00:00+05:30,1791.300048828125,1854.0,1791.300048828125,1818.6500244140625,624221,0.0,0.0,HYUNDAI.NS,2025-01-02,1821.949951171875,27.3499755859375,3.2999267578125,30.64990234375,1
2025-01-03 00:00:00+05:30,1821.949951171875,1834.4000244140625,1812.050048828125,1828.6500244140625,246250,0.0,0.0,HYUNDAI.NS,2025-01-03,1811.0,6.7000732421875,-17.6500244140625,-10.949951171875,-1
2025-01-06 00:00:00+05:30,1811.0,1849.0,1797.5999755859375,1801.1500244140625,395362,0.0,0.0,HYUNDAI.NS,2025-01-06,1803.050048828125,-9.8499755859375,1.9000244140625,-7.949951171875,-1
2025-01-07 00:00:00+05:30,1803.050048828125,1848.9000244140625,1803.050048828125,1833.0,925887,0.0,0.0,HYUNDAI.NS,2025-01-07,,29.949951171875,0.0,29.949951171875,1
2024-09-02 00:00:00+05:30,1921.471870223024,1953.5071373073224,1920.928134504242,1942.3837890625,5573739,0.0,0.0,INFY.NS,2024-09-02,1944.8556156431105,20.911918839475902,2.4718265806104682,23.38374542008637,1
2024-09-03 00:00:00+05:30,1944.8556156431105,1944.8556156431105,1914.649497686044,1919.3955078125,4694322,0.0,0.0,INFY.NS,2024-09-03,1899.472351261696,-25.46010783061047,-19.923156550803924,-45.38326438141439,-1
2024-09-04 00:00:00+05:30,1899.472351261696,1905.5036537009792,1878.659403273211,1900.80712890625,4778310,0.0,0.0,INFY.NS,2024-09-04,1904.564374463458,1.334777644553924,3.75724555720808,5.092023201762004,1
2024-09-05 00:00:00+05:30,1904.564374463458,1918.1595776556048,1888.101795186121,1911.38671875,4081810,0.0,0.0,INFY.NS,2024-09-05,1900.3622638191189,6.82234428654192,-11.02445493088112,-4.2021106443392,-1
2024-09-06 00:00:00+05:30,1900.3622638191189,1914.6990238739456,1875.495376550329,1880.4390869140625,5848106,0.0,0.0,INFY.NS,2024-09-06,1868.722515656718,-19.92317690505638,-11.716571257344413,-31.639748162400792,-1
2024-09-09 00:00:00+05:30,1868.722515656718,1899.2251844317984,1867.733773584942,1873.3201904296875,4772612,0.0,0.0,INFY.NS,2024-09-09,1883.4547690120723,4.5976747729694125,10.134578582384847,14.73225335535426,1
2024-09-10 00:00:00+05:30,1883.4547690120723,1913.2158807963608,1874.654940563256,1890.771484375,6909600,0.0,0.0,INFY.NS,2024-09-10,1893.1443337425085,7.316715362927653,2.372849367508479,9.689564730436132,1
2024-09-11 00:00:00+05:30,1893.1443337425085,1904.317167061319,1883.5535842428933,1888.6456298828125,5312946,0.0,0.0,INFY.NS,2024-09-11,1903.328505679592,-4.498703859695979,14.682875796779399,10.18417193708342,1
2024-09-12 00:00:00+05:30,1903.328505679592,1934.3750311582,1889.288416409624,1928.491943359375,8555092,0.0,0.0,INFY.NS,2024-09-12,1928.491866731105,25.1634376797831,-7.662827010790352e-05,25.163361051512993,1
2024-09-13 00:00:00+05:30,1928.491866731105,1936.550138509233,1913.8585569332763,1922.21337890625,3843127,0.0,0.0,INFY.NS,2024-09-13,1923.844850213264,-6.278487824854892,1.6314713070139533,-4.647016517840939,-1
2024-09-16 00:00:00+05:30,1923.844850213264,1930.0244880464045,1911.287874414744,1928.294189453125,1570181,0.0,0.0,INFY.NS,2024-09-16,1925.822349204047,4.449339239861047,-2.4718402490780136,1.9774989907830332,-1
2024-09-17 00:00:00+05:30,1925.822349204047,1936.4018409777289,1920.28541780197,1930.568359375,2793127,0.0,0.0,INFY.NS,2024-09-17,1916.9236213164315,4.746010170953014,-13.644738058568464,-8.89872788761545,-1
2024-09-18 00:00:00+05:30,1916.9236213164315,1916.9236213164315,1860.1204396556489,1870.8482666015625,6385468,0.0,0.0,INFY.NS,2024-09-18,1889.090515649771,-46.075354714869036,18.242249048208578,-27.833105666660458,1
2024-09-19 00:00:00+05:30,1889.090515649771,1903.2295750864569,1857.648591225943,1872.8751220703125,7976570,0.0,0.0,INFY.NS,2024-09-19,1883.553609476461,-16.215393579458578,10.678487406148406,-5.536906173310172,1
2024-09-20 00:00:00+05:30,1883.553609476461,1893.441029998647,1846.376932452252,1884.295166015625,15242974,0.0,0.0,INFY.NS,2024-09-20,1887.5086147933428,0.7415565391640939,3.2134487777177583,3.955005316881852,1
2024-09-23 00:00:00+05:30,1887.5086147933428,1897.2971854419584,1857.3024962257973,1875.099853515625,3636672,0.0,0.0,INFY.NS,2024-09-23,1866.744944603828,-12.408761277717758,-8.35490891179711,-20.76367018951487,-1
2024-09-24 00:00:00+05:30,1866.744944603828,1889.3871611325649,1850.3318511156947,1877.2255859375,7277616,0.0,0.0,INFY.NS,2024-09-24,1865.113576694678,10.48064133367211,-12.112009242822069,-1.631367909149958,-1
2024-09-25 00:00:00+05:30,1865.113576694678,1880.191893238648,1855.6711623585447,1873.962890625,4268341,0.0,0.0,INFY.NS,2024-09-25,1876.43468595202,8.849313930322069,2.4717953270198905,11.32110925734196,1
2024-09-26 00:00:00+05:30,1876.43468595202,1896.3577414391905,1871.6886758963665,1878.8570556640625,8952803,0.0,0.0,INFY.NS,2024-09-26,1910.3485227967365,2.4223697120426095,31.49146713267396,33.91383684471657,1
2024-09-27 00:00:00+05:30,1910.3485227967365,1952.3700606285145,1881.8728236954223,1885.283935546875,14908931,0.0,0.0,INFY.NS,2024-09-27,1858.8351084272188,-25.06458724986146,-26.448827119656244,-51.513414369517704,-1
2024-09-30 00:00:00+05:30,1858.8351084272188,1879.84587760492,1849.442058677188,1854.484619140625,6986955,0.0,0.0,INFY.NS,2024-09-30,1853.891333799346,-4.350489286593756,-0.5932853412789427,-4.943774627872699,-1
